path	size_bytes	sha256
gist/bench/dominance/session/session_count_macro.csv	724	fb0b0d3ee3c174eefc82fee75e34cffc10607f79f2ffae17efe4c70a44b1528d
gist/bench/dominance/session/session_macro.csv	710	30beced8f1302ca23e0596c02d9b1f7423bf19a66867e20f3a6b973b4671ef94
gist/bench/dominance/session/session_meta.json	143	02d41401a1bf010bfa401be4d57e2806f7ab4e2d60f850826b951e2f5cd1de07
gist/bench/rungs/warden/bench.zig	7716	a9535f4dc565263c38354f158a7e04fc627e55e58b9e41c3caea48a712d506d1
gist/bindings/README.md	2005	15182e877c697ae27d9b92fe7c00a5c786173dd85188f3a85d3452ff329e1c73
gist/bindings/go/README.md	2758	5b4d68aa514262d0952430ccf967309bf5628a2f56ad01dd26d0fd802330de6c
gist/bindings/go/exact/README.md	1763	1d824b252d69b1720795c3add7eb524aea52fb974890b2da1a190cb1d4359ad7
gist/bindings/go/exact/engine.go	11671	16b5bbcd421147b86ac44aec47c990e0ed9508f440026fb640af3bed573dcfec
gist/bindings/go/exact/engine_test.go	9918	129158f463a1cd1b5dc3fcbd9f433d02bf975929aec7c286d6bf877283809459
gist/bindings/go/exact/ladder_test.go	3261	684514d5830edc7de580379d70dd790c606dd5049c3b6c5acf072d71281d5ad0
gist/bindings/go/exact/native.go	5214	4f1a6cc9e28821722915dd54167509ba26f92812c9705ce1d9e5ec58069ac5d6
gist/bindings/go/exact/native_stub.go	311	b6e99c210e7218b8b2c1c7ab96ac9b10d99ac7562b8f7ed523373743eeb8ab0a
gist/bindings/go/go.mod	1305	3342afcba0388e3c2b218e3de00f3ee49e7d16a17b54d662bb12f08702568d4a
gist/bindings/go/go.sum	215	73e10e1e36eeb9f6609699d2153b505d55d220bb8efb23ecafa0d45a02511cbd
gist/bindings/go/index/README.md	1508	08d84e1c20e4c339b5c15500a55359857b9e6786dc7f6f36998a5bb7f5860953
gist/bindings/go/index/index.go	6687	24d8a2527dab5358f58f14c01c2e0b261f7e4259b9faf9e997850eaf1bcea9cf
gist/bindings/go/index/index_test.go	5355	f3dbb69cc9861284330dfc4c822dcebf7ce6e206258b34293f02d537fd13c905
gist/bindings/python/README.md	2952	d0ada41df67b5cac1fde79374041af45b74a32c1c20e461b372c33d6a5bcedfd
gist/bindings/python/gist/README.md	521	6742aa2f68d4ac1ad0d2066b91800de76d61cf2d7d06865044ae342627e9e45f
gist/bindings/python/gist/__init__.py	5377	dc8612d6f47bd96e189b88c571ca35b777f188d826e7883feb39e19d17106dea
gist/bindings/python/gist/_contract.py	2527	8ac6a6a0b4cfc77e20e728bceb70e4e5c60c49e8410bb58450509d92c780e9b1
gist/bindings/python/gist/_daemon.py	20895	1dc0b322aab30bd34a50692ee11bbeca2df29f611ab7906e749e8a8f1ec1e834
gist/bindings/python/gist/_native.py	16735	932600f9476d723f5a4c4c63c074f8c2aab99b83a9a0f6970a8b43e28c51a242
gist/bindings/python/gist/_substrate.py	2287	0e3d48d77c64789d92c9caa397703a443229d1c2be3aa3e240b51e38b94ce6e9
gist/bindings/python/gist/agent.py	2797	d30b2f8ecf7d3882106722eb41c8cdc9ca38831c8ac4e0e0f9a035b3f9fbfab3
gist/bindings/python/gist/exact/README.md	547	9bdfe4b9f05df557b5d7ee598bd3dbf914070e1db2223dfc7fa84f140600abb1
gist/bindings/python/gist/exact/__init__.py	570	2cf3645422325e66e30c6801440b458769b964dbd9ca32dfa7a2f8be7c731bb0
gist/bindings/python/gist/exact/aggregate.py	5138	26aff9c728dabec404e8a881af2be73cc06222086d37a12731fbd9c5671e3f47
gist/bindings/python/gist/exact/cursor.py	16566	d2cb512b4bfc07133051383a0b5cc1016dfed2a077344889f05cedd174618dcb
gist/bindings/python/gist/exact/ranked.py	1919	2533a14e779c521eb6b54aeea1c04067542c96196851f4cdaa66d7b66c3ec77a
gist/bindings/python/gist/index/README.md	292	5a6456c42fc25eb2566d50e1445b31bf70c3dfffd23b013d6de7692cd178f417
gist/bindings/python/gist/index/__init__.py	335	f1a353a5bc0c31596901b01956c53db3867e0b2d4cb67fd176bc1b28bbc65ce6
gist/bindings/python/gist/index/lifecycle.py	7537	5750c2ed3a01d6675feab39006e1e02719b68724d9c2d4db3f971497c92cfb3c
gist/bindings/python/hatch_readme.py	3438	5d49e3afa9c3c69ca56ecae1b18a1061c3630d94a5d9328580c7c9d8992536f1
gist/bindings/python/pyproject.toml	5230	57d4a73720cfd302503751817e609cc56d0489aa13f673939abfea9807e90349
gist/bindings/python/tests/README.md	1252	518d39eff8d8a07c78e3b74d16817dc692a956a1ae6035f894e7c9449e5f9a95
gist/bindings/python/tests/test_agent.py	2784	08ac09e39d97455efc14d2a7931bf7e59916dbbf5c6de097861737f4d756b93c
gist/bindings/python/tests/test_aggregate.py	6665	e01d6f7b4c18fa5fab7e0c19ee57d0d6a378a32c75cbbb3a15923eb0c4d7f39e
gist/bindings/python/tests/test_cdef_header_parity.py	5471	d2c13a2463bf2df071804304d7e869954926cb0918ea57ee03cb8ed0c9990219
gist/bindings/python/tests/test_classify_parity.py	12098	c85bb88b74ae3aade029ae894018afbed667592c08d5563f120d8178a61a7433
gist/bindings/python/tests/test_contract_surface.py	5020	1223a9289dfd5cbe81434a3f20add41cd06f4f4414b4a60254c91c5465e7ed4c
gist/bindings/python/tests/test_cursor.py	6752	896982b33cfbbfdfb19be026e66675cc9883df0b4835fa5391071e6a88373165
gist/bindings/python/tests/test_description.py	5365	e34061b846cb68dd2264f5550c08952c7b74bb86016fd514c73e901225cf7066
gist/bindings/python/tests/test_ffi_parity.py	13930	8cdbc402c7efffdec0c6de42bc33452b87ad73b601f2be7b20239a9d8143611e
gist/bindings/python/tests/test_introspection.py	3770	fe31897e7d38bd87ef0bd1efe07ac67e876fd640210e9484b77882915b56041c
gist/bindings/python/tests/test_packaging.py	12485	b2d8a67ad8360014b48d4978a92e5f8745037a753e2a72bcdcce69d03e3cc8d4
gist/bindings/python/tests/test_rank.py	4963	905b88ea31b5c914005bad7b60dc6825ee41244bdea0a12a3b5385b494a59d14
gist/bindings/python/tests/test_rendezvous.py	4444	da74b072f00d68f5819d2880d9c8da330e707bea3ae4ade855b2381a6e40190f
gist/bindings/python/tests/test_search.py	7141	82ee98f31f576a5306bf496d45add70d71d19510ee5cb71bf623401dfd5cd8da
gist/bindings/python/tests/test_session.py	12853	d70a341647e69bb4a46c5dbcb8b883e742bf5651283cc206226e387a5df5b7dc
gist/bindings/python/tests/test_span_parity.py	3645	f809dc799e47beac71075b8cf8c2c667145093b3fe28382c8d8ca6895495ad9e
gist/bindings/python/uv.lock	37988	ea65f5cdb05aedae8b02bcc502e59bbdc92ad8f4e3a716c912af031ce4241b72
gist/bindings/rust/Cargo.lock	7654	1ecc38ff35d12add26817460524066d723007038d2951608a4edd83e9e875312
gist/bindings/rust/Cargo.toml	3767	644163306522b9b9cdae149527ab75701c8cc560cbf7cbe275a9add0c6c69711
gist/bindings/rust/README.md	3645	6b0ef0c9d62447358c0232d35d4916843bbf77b2ae8ecb96506637e5e864e851
gist/bindings/rust/build.rs	2276	b042a538d858a19303d418708999261c668e97cfd4ed51fefe6cca87e380be09
gist/bindings/rust/clippy.toml	454	dd870e7f6abe37c61648651e480f11e740f32b2e7231e59a4690ba5faf4c17af
gist/bindings/rust/deny.toml	1930	19a09f1a97c98c6a705b5de124eb76f348e0fa2266498ad97ad8c71bf1952177
gist/bindings/rust/rust-toolchain.toml	334	79cf06b4cc38cadf0f113c013629d2ad46ea35c68aca1a5ed71a28e2d4875bca
gist/bindings/rust/rustfmt.toml	5615	9aacd8502b88b7313f794a3bf526114f1827384fd1eaa9f65145029b1dff9960
gist/bindings/rust/src/README.md	666	c14885ecf218feeae6141502f58ef5cb562d7151ae28e0c70b5a6dce5d7879a6
gist/bindings/rust/src/contract.rs	2016	26d87177231a1e7564536d56313b9bd8f1d740d962b3762f05ab7c38f0645a68
gist/bindings/rust/src/exact/README.md	873	91c155476999ad756c60ac27c697d86e1dd78c4b8ff52743b63987ed9aba659f
gist/bindings/rust/src/exact/aggregate.rs	7040	220c26b09cf9ee84194ada380b00d5487539eb89535d9784231f448831c03834
gist/bindings/rust/src/exact/cursor.rs	17509	7e1c48618e6f2d288ad26565387ef82f1d1bf4a22e1d257b9f2b55d467e89f00
gist/bindings/rust/src/exact/mod.rs	714	56f5842e77fe4666727112ecdec124f89a0580fb779185c53451f616fa02a42a
gist/bindings/rust/src/exact/rank.rs	3994	85004bfae5f615a485fbace4aae1d43310c7af7b1bd4649ce3e73bf2222ce8f5
gist/bindings/rust/src/index/README.md	1420	3d407c6ef9582390650cae82f8ec02d410e5cdd892ec5ead7ab201bb4aa4288d
gist/bindings/rust/src/index/mod.rs	3617	a2c6bdca92942ce27f563a4b93134dcd9c77fa86829c349a10af19422d2fcf32
gist/bindings/rust/src/lib.rs	5991	a938fd95aa5503f76b0ec239f29b3af4649c757f2f17064c057d0dbf1c3a5036
gist/bindings/rust/tests/README.md	1164	16cb41f360400a9b4cee5aed50bd2163dd38de85eae6c77916e538257bf4c0bc
gist/bindings/rust/tests/aggregate.rs	5415	8d3f24994ad592e14866163a1219c11916176369a3e66d787b124481a100d17f
gist/bindings/rust/tests/contract.rs	4013	ee99f4860b85704ffd766e4c52ad378470af1fa454b33c35ce12bc76d35fe1b4
gist/bindings/rust/tests/cursor.rs	7941	6de5b1fa1309ce9326ac63b6ef9992ad24cca92ef174201d94e345b5f8112707
gist/bindings/rust/tests/rank.rs	3381	23d0374a825d8fd9d8deaef750d00e17287c2e4ce7290af096b3423689e8bda4
gist/bindings/rust/tests/search.rs	6656	b376e8b7bbd620ca62e88d00d44f75ebe2dd9a58fc60fc557f393390227b9398
gist/bindings/rust/tests/session.rs	9529	bc2435e0e3b0646b4d99b98ec5437c87ef1189c269845027804969911e2a2874
gist/build.zig	18239	0edbe297dd3a1f27091a7bb4a6a2153f4d5604ade01be7cf54eb5e1e2541574c
gist/build.zig.zon	1275	ec6c11d1df9d6ea99104179ef7b5ea7b2d5182cdb2cfc6c096322d50398ab874
gist/changelog.d/+every-index-opens-onto-the-front-door.changed.md	2384	b088ea3ae489ee609f72cacfa6938729fc7b424e6becb5c5f1bb5171ea82fc9c
gist/changelog.d/+the-changelog-builder-stopped-reflowing-the-prose.fixed.md	1113	85360a54341845a7bd9035fdda364c754aa7ba067575deb746d59afbebf7941a
gist/changelog.d/+the-changelog-header-still-shipped-a-binary-that-moved-out.fixed.md	313	ac30fef5a29d2240a5f6a00f657725dbfeed6a3f0b88a78b0c9e52886de0ccf9
gist/changelog.d/+the-readme-never-said-how-to-install-it.fixed.md	975	af3b1e3296103fbdb77ae3d41d76e278fd4cf51f0e82b9e167e7cd1d71cb8dff
gist/changelog.d/+windows-tests-drive-the-windows-surface.fixed.md	142	58266fcffe8e4d96a6f0b27975e9f2214441a01b4fbfb508bfab84d7c1cece00
gist/changelog.d/README.md	897	094d7e6b230696134f271ee065fef1da2dae761b5dcdc1d89909491e38a61b4f
gist/contract/gist.zone	4494	d8ebaa74c5580fb5833e12d97362f7c7385f0175bd26277db757443181163cd3
gist/contract/surface.toml	12768	9c957efcd2db46b16b495ed0575afc070e90005ae38617388241f61e01332eea
gist/editor/install.sh	1696	8e71d0f65b921baa6f89977d97fa94eddac308ded6763aa4ec35805dbf8adbc7
gist/editor/vim/README.md	5624	0033515eb7a4fcee45f388ece43b9c9d896b8a89aaa7b1bdcbc3892b57d9963a
gist/editor/vim/autoload/gist.vim	10107	94b131d540576b2db3afcbe8a10e10e529c617403ccda4d53d2295dc40861d47
gist/editor/vim/autoload/gist/args.vim	4217	d445f214d408a4de09d23f0e98401ef9b0cdff86350af21cd0a17104c542f213
gist/editor/vim/autoload/gist/health.vim	6079	0896e05be33830bc7791e76f5e2fc9433c6cf244ba036f3c3f5c96518b9438d1
gist/editor/vim/autoload/gist/hint.vim	4032	2836f936f5d386f0f3fe35055c79c6dd9aaa74710182bdcf0eba53be3477a78d
gist/editor/vim/autoload/gist/job.vim	4881	29004581dcb19bb7b49ca032954d41fb0f535fe55e0480e661f079a5a2aa1066
gist/editor/vim/autoload/gist/kin.vim	6317	a4f53f74a4f23b93806aa22006c28e1e10fae80a877345092cd9ee407f4b3e82
gist/editor/vim/autoload/gist/sink.vim	5343	1fa4aee1395cda4d3db77876c46d111d0abc20234598f6d361a165324ee32d0d
gist/editor/vim/doc/gist.txt	18193	83aed96eefd32998460001aa16b455869347d792523c28c9ba354c20a20bf6a5
gist/editor/vim/lua/gist/health.lua	794	e1e4d716dcf9ebda7b55a6c085ef21a5aa66290391148ca62e332ca5e318b130
gist/editor/vim/lua/nvim.yml	2596	02f076c172b5b00f9433b3bdddb9326647e0731afa0ce3b6e61ec4ad9230343f
gist/editor/vim/lua/selene.toml	506	8722377bc76e524b13e194a434564a9edc3e6f97e9d662205a76f483a6db29bd
gist/editor/vim/plugin/gist.vim	4769	84bb7c96091fdf1c18bdf8033f4656f09c286d00c6c2406d10bde97021281d6e
gist/editor/vim/test/gist_test.vim	13360	918a781ab77e45f6d4fd899e84b99e3b2ef0e135892e47c7965835b6c2c9978c
gist/include/README.md	1671	4ea79431bc44610c54913de781bc1a8a7c69f49997d2c31aef666ab919f3ce51
gist/include/gist.h	8720	a91153ba6558e1016017f2a901ed438f8757001fb5e1397f38615558b0811944
gist/install.ps1	13250	229b3c0d8fa082ec0abd650a266e245d8ad8d924fdc342658fe96a9a59081b3b
gist/lychee.toml	1353	143ffd2164984594eccfc2c5b367f525a22957e2bae420377106375b811def31
gist/mise.lock	9153	997cc5dbf1069407d599b27db82443a627ded5ecf21f5f714df358270641310c
gist/release-please-config.json	3647	c0cf426e4a3f21f1fe3aa872b1fbdc4e80ccec3594ee30ae03f816227d2d8a22
gist/research/gist/CLAIM.md	10746	4ee40f53a81a578441a600e8a694f1271d2e559108c39c72a6a312fc187bdac2
gist/research/gist/PRIOR_ART.md	25597	9b5b56594df30d2a4daa633fd9955f761923ecbe6aca7c513b28f0d0d021f6ba
gist/research/gist/README.md	5420	e38f4e5a4e52c66993c37a59d8754f5994c64a63ab57fb53a52a0f9266f0e25d
gist/research/gist/TESTING.md	12787	f586883c53213a3734a7847b5581052361ba8e0004b210affc4151356a4a8652
gist/ruff.toml	468	841f669e7f956b3c89c7e0435cd6ca1c210f1f55befee3b744a69db1620891cf
gist/shell/README.md	4219	be8f79f50a179e3612f1f8516f88256aa62738e2df7b3a4de256975e0806e469
gist/shell/check.sh	8577	b1a6ca293747409846b0a3a70e51230aea5c18b16c4c9c4e54838c4edd797c80
gist/shell/install.sh	5323	7694fa9f28954d8580a6985670f54ce380496d3aa673ebb920164a09ce4c6f5f
gist/src/exec/session/conduit/README.md	11108	1f5849a5629c1283fff914ab3069a4ee2207930c71d59af6b1dc1ab266a15e43
gist/src/exec/session/conduit/image.zig	13106	73365b46c2039f59351ce8b524ad98b22532098d79b7e0403a9e25b5b219e18b
gist/src/exec/session/conduit/protocol/README.md	3912	18e2b0e1fd4e07a462acc142990dc53fa016fde0a2f1feeb45487694d7267bb0
gist/src/exec/session/conduit/protocol/annals.zig	2894	681b401d8b02eb005e0c3a7e32bbe6cbebd5f2513acd37a4d7656d0c0f704324
gist/src/exec/session/conduit/protocol/keep.zig	4780	e8fd852d34d6c193395595c4041d3d85465ca895b75f037de38a0834b217c2ed
gist/src/exec/session/conduit/protocol/opcodes.zig	10422	1f7904fb01c7444b821f1a682fb8199776885993da380b15ed3aa02dec4158ba
gist/src/exec/session/conduit/protocol/protocol.zig	8911	0a8113b712954d03c72a71c78de82b86d5c4c4d2a0709fc3cab5f8f431cfd76d
gist/src/exec/session/conduit/protocol/protocol_test.zig	26905	cdd9c1ab7dcb3e9b36d5a2f27796f9b655e11bb57f7a1c9c73b3af586681e8c4
gist/src/exec/session/conduit/protocol/query.zig	12925	3b8674364fc803d52d1ef505434e95780462b18d8cd133fd3abcbbbdee1242bb
gist/src/exec/session/conduit/protocol/result.zig	4887	f7031781d6639afa66fe575107c84c8b4d08c57847295885b45302fe2d5f5856
gist/src/exec/session/conduit/rendezvous.zig	3368	0faa21c0fe1e73cf3579eaaf0969a845cfa07f03be6285e3586c7a5cfa547e68
gist/src/exec/session/conduit/spawn.zig	5490	3d820d92e3d2d329a4572185d02f228b8e0e2281e5ec568a5f0c263a9083ecaa
gist/src/exec/session/conduit/vigil.zig	25492	041c1a998fadaa860b2933f74d03c20a324a7a16f637863f462527cd4e5a4f65
gist/src/exec/session/conduit/wire.zig	15000	6c25a4847fbbf40f1f3f671fefcce1300e87f61ee12764300bb11123d0e400d9
gist/src/exec/session/daemon/README.md	1679	c4f7f4d52e05afd04d16f3539d757029592dd7e8e76c44d5cec4e0d96fc56e05
gist/src/exec/session/daemon/client/README.md	4391	c4bac4b70fbcc26988b85baa1fe83b5c5fe46f7bfd8c89a88706eb6b072789e3
gist/src/exec/session/daemon/client/client.zig	28041	1df49bca2d634b076d5f9b26b1fd3d8623f9b4a2c0d74a864449c6950c36337d
gist/src/exec/session/daemon/client/client_test.zig	12343	9ecaf6a684e1addab84e810cc54e1c3fb0b50b37530930d5d6a0924cd71471af
gist/src/exec/session/daemon/client/keep.zig	6900	f9a7d44406f789dc61b82fcebb32a068784a98ef4b555e7befae75921a6d016a
gist/src/exec/session/daemon/client/spawn.zig	4390	cea820b1624bdb27b0576aa5ccb6018f0941a9df5e49a608ad02128bfe2537ae
gist/src/exec/session/daemon/serve/README.md	5175	33c189c897512a815b5688783a41a71da7070c818ae48a85e0253c5b41e48af8
gist/src/exec/session/daemon/serve/answer.zig	11095	f00e3520b5863730777b0c7f5fc4373bd7ed7ec52b935a1818c6d3f391ef366e
gist/src/exec/session/daemon/serve/crew.zig	11778	9a3284ca5ff92a0c65f5cfc002d1b002ea63a9677952f9b7a6323154c81db121
gist/src/exec/session/daemon/serve/idle.zig	7299	76c9fadd219a19a2960a320dfff2f862c2377041b47f5768fb7ef65a8fecd850
gist/src/exec/session/daemon/serve/loop.zig	10888	3b0b54410b08041ffbc71f034c1d5d300d31423769e98550f7be28907bc5e095
gist/src/exec/session/daemon/serve/route.zig	10570	d5a9c6fc4388366da372e3e45f79f1b20bfafb8a24db3a1fd88bdbf3afc51dd8
gist/src/exec/session/daemon/serve/serve.zig	15033	71108ce4ef057acf054252e2dc50dd2c29f89739400a9680b55e950d66103298
gist/src/exec/session/daemon/serve/serve_test.zig	41702	ed8313197a3b9888d22fed299c6f7261d525f2e1a8d2d413e3f771897e488cac
gist/src/exec/session/warden/README.md	12333	d94d5605d9fd89c814bfecc045ef7688d9786fd3d657336ea2b6a18404deff37
gist/src/exec/session/warden/ration.zig	13285	abbae38914099158e98d13ff550922a483877ebc0d3833b193bdcf69348bf53d
gist/src/exec/session/warden/standdown.zig	11629	deb99aa40cf7efa91f375e45eec9073c0d2e8cee81a162d041660853e4941d8e
gist/src/exec/session/warden/warden.zig	28605	fcfe3e16189c9504768007078a278116e9ed1b9a3f69a7a1a52132c97b67b1f9
gist/src/root.zig	12401	fda7aca47246e7234e4101332fe27ab14f04e2bb2277fb4e54991774da9cdac1
gist/src/surface/cli/README.md	1728	09cc42a0ecb270edd1ab0674546491c20c4ff580957fc53c6ec0b2de9ca63324
gist/src/surface/cli/primer/README.md	3178	da338f3864969f0c2ee5a7aa1ba34f316a4abcb201513ba2c0aec69be89fb302
gist/src/surface/cli/primer/page.zig	15827	27d1e7e839e509f6a0935cc45b336c8a2f63b3b236083891529130646c5d6961
gist/src/surface/cli/primer/primer.zig	20271	7340527c6c863541100a334cdf19add768b882c52ec8112fb66cb12bd6cc774d
gist/src/surface/cli/primer/shell.zig	22712	a8dd50fe30fb1c93b77a1d2203db2c6edff6e1762f520d9d324c97da329c28ae
gist/src/surface/cli/primer/zsh.zig	23704	986d2f1b5ba80842f8efdb6ca185e3f34c517d7f10920750602a43c1f10ff992
gist/src/surface/face/README.md	2199	09df2046daab40f873c467dfc7f8ffc011d11c3ed09abe01e9269d184377a4a0
gist/src/surface/face/gist/README.md	1104	2f28a993374ed65a6634957d5bd9d77518d29dd6a7c102ce7d8cdbb4971c4c1d
gist/src/surface/face/gist/generate.zig	34744	760343db4e30e9cad31be731ba7d07cd4154b9679f88028e66f63cdbdd804a00
gist/src/surface/face/gist/main.zig	28395	7a88eaa0e6b0e9c979fb295a7774a8af930ded2e1f517f6355947889ac4895f2
gist/src/surface/face/gist/verbs/README.md	1307	78fb3a2558ea54ec540032068366d112e81044eb926e49a9daaa9a9deab69269
gist/src/surface/face/gist/verbs/codex.zig	9695	c8b9d7d92814f17b06c8d04162a0dba8f6878a2d86ce5df8d17a54d30d4b727c
gist/src/surface/face/gist/verbs/config.zig	15763	2186673ba316efd8a997fd4fb12f0ce1a89f77e786c233756c5c3995cffdc6b8
gist/src/surface/face/gist/verbs/index.zig	22474	a5d60026641df896b1c58b57808584d0ea18174446fbc2bdcf05483d1e2ebfd9
gist/src/surface/face/gist/verbs/schema.zig	27583	45078da6fcd74a4d3a49767d8d502a77de271510dc62b671b4d8274cf559ac1d
gist/src/surface/face/gist/verbs/status.zig	24323	a6fe351427e9194efbfabaafb958a6472b9b63a27171bfd57ff31fd4960471fe
gist/src/surface/ffi/README.md	2983	18ced1cfdc815cd05c9cda7b5923cdc0cc04588b38c32b30c922c21987acb8d1
gist/src/surface/ffi/analytic.zig	6799	60f6450425f5405733f17469d0b8c4a5077c5de914b391644e9cb12f62b2e1ee
gist/src/surface/ffi/contract.zig	4479	07b594381ab83f7622d613d23034ab594e4862050dfcd4b8545d8ccd4fff8809
gist/src/surface/ffi/cursor.zig	7901	9b2eb39ed8dede4787689a657264ea6f439f4fc9d87ddf08ebc4d1b1d411a458
gist/src/surface/ffi/oom_test.zig	15711	f1afc4fc6f8828a1734401df8b511f2236a526f71ff96b4f767c405ebd697bbe
gist/src/surface/ffi/relay.zig	1703	662ead3b717d77f813edefd9f5b42cabadb1fe222500f69d7d63d222c679aa8a
gist/src/surface/ffi/session.zig	8430	03212816e7285c86d66c10fa81aff356987ca1616356282e08bd1ea4977cde70
gist/tools/README.md	3907	3917e3965f2b19b10dbfeebf695db5e0225ca0bdf6e168919a79e79bb2924aba
gist/tools/registry_readme.py	8980	6b8af7e66fbdacb11acdc5cbd0b58cf2124cfde00948a8780e17796ad1e29562
gist/tools/sync_contract.py	1645	ac828e0afecd7b154ef4858825746526b23d67e12c9c3bf3cb541b5b1c6d9c10
gist/tools/version_parity.py	6675	a50523307b320a713c49fdbefe08225ee81de672adb1bea2c87429854ee63bb2
gist/towncrier.toml	1600	398936f3405ccf10b838bf3328469a6160cb25c4e3d76fc7a3be3b491b404882
irregex/CHANGELOG.md	697905	daa6fe885bb40d1586419a7fd7ed50bdf79696c8ff2e603863a12aebe00a31e9
irregex/CODE_OF_CONDUCT.md	8068	74f04031d0a207763cfa555f457a949abffa139399723103aa0c83e4b72a7af4
irregex/CONTRIBUTING.md	22644	b7064939dda86c23c0e31e29c5f87c0fa570804c2e30513232dc1fee4a91d55a
irregex/LICENSE	11348	f44fd94e7ccf9753e145a55ddf826169f6c0b5f89bcf1d02532711adf5bc1f88
irregex/NOTICE	2603	56b7b73afd5fc4542786860a7b9837bd9d95e301f2a881f26573e5ff452a96d1
irregex/README.md	54300	3833ba6b17943388fe8238a1b2888637ec513f77efdcbabf0b92b7d1cca82b4b
irregex/SECURITY.md	7198	30e195d8f3dd79760ca31defde24ae36b02e216de7e8a825e217bedee15514ac
irregex/bench/README.md	21192	9fe4c871817222082d0520178883e975a386a3b8f2b532f32c1847218f5303ac
irregex/bench/apparatus/README.md	2950	fda03ae875b763e3c220aa0ef08ff334af9e8b1cfbbd864e109a9669fd05d6c4
irregex/bench/apparatus/harness/README.md	2707	dde28e4d3823e10e02565bc5b589bc9ff8404c344f47e4fc94fbbf8698c6fac3
irregex/bench/apparatus/harness/pmu.zig	24692	0e26893f7bd145653aa0ae99238f98d1e6c5887656f418eaddd05ccff37c7ee6
irregex/bench/apparatus/harness/probes.zig	3723	f9200a5b7542838a3f18e244e835805ff9fae8cda167d35d71f525c0df7b3c7c
irregex/bench/apparatus/harness/stats.zig	9503	25d4c0c2751b6c4e8dfc2b4053d5fbb2428ec3de620028ccbf59aac694804fb6
irregex/bench/apparatus/privilege/README.md	11945	ea627db05426a1f643c9e4bb98ceecdd3619e8c4915ca164c64ccd38988059c6
irregex/bench/apparatus/privilege/install.sh	15707	d7763ce26208da50365a702ed9746187f244f05d152ef89e5043ef532dd51f73
irregex/bench/apparatus/privilege/irregex-pmu.sudoers.in	2146	efdd12be5c8ffa446970e55ea3655d473970c7c237690f7752de8e19741641c4
irregex/bench/apparatus/privilege/kperf_probe.c	3337	55fc33977eca1434a6535fcc9839d3c8a1d9115240caaaf4a283cf543d62e56b
irregex/bench/apparatus/privilege/pmu_bless.c	10477	92648f1d00bbf1d300360b91336edf8f37c717726e28b1d9c2ca619a6f67a52a
irregex/bench/apparatus/roots.sh	2498	ea532c114a7f1ce6e43b5e95d898bf2dbb1329c4283e8c8846ffeb50da03d9e5
irregex/bench/apparatus/stats.py	3794	063d26a8cfabe7ca06eb4e3f6f02b1cec54928fb456c53f3c81c2abf84c48546
irregex/bench/apparatus/test_stats.py	3250	027a97010a9739301c38546ef52ad3270f1b3bf7bee5dbb634059ac98d819629
irregex/bench/bounds/README.md	1456	8169f1727cd1a948d212f683d5db9e6b8b8370b8ab7a5185b73ab8069498e79e
irregex/bench/bounds/lowerbound/README.md	6128	523622e6ebf0bdfd566720d2f343b698ae47bfbda966559c96ebe8e18b13afc9
irregex/bench/bounds/lowerbound/audit.zig	17288	9ebb5df596c7201592fb32c3128f08493418963674f268d8a919d04089ae571b
irregex/bench/bounds/lowerbound/report.py	11336	aa2dffbbaa2bacf4301c0af1f99ed01001299609625dddb55c48cee056eb220f
irregex/bench/bounds/port/README.md	11417	e6e3a76e2b8db32835364247fd3d7809ffe0efae5621d104d4f80e22b9ebbc53
irregex/bench/bounds/port/mca.sh	10041	dd79dbf2f3cfec1c9967184ef50b05701a0584144b43fb1302ae1a26c8f1137c
irregex/bench/bounds/port/measure.zig	18319	d8be8dbc461212db1bd8f1c44bff3071a46e522c986a120e350dcfedb86b7cb4
irregex/bench/bounds/port/probes/README.md	2343	8bbbb940ecb3d9fc48b513df10fec48ec431247c39983a61f2b12c1c7868f18d
irregex/bench/bounds/port/probes/dfa_mirror.zig	4854	37caf630e0950c9f35aadb7b7f38eac3874b09a789cec212f725b5c80b039a11
irregex/bench/bounds/port/probes/dfa_step.zig	4224	265e9998d8a1daaf11735c2c6747e6ca6ebd848e0ae906c87e90db2e6cd0febc
irregex/bench/bounds/port/probes/simd_contains.zig	3683	d16276feeb97dfc784571e8499b09b49048f0b342bfc925a5ecde7c533effcfc
irregex/bench/bounds/port/probes_test.zig	6954	d40af9e95dce1f9aba55e7b7f0241ca06e91ab2d924d151b73be07144272636c
irregex/bench/bounds/port/report.py	12439	3975ae1417d43c59ac5de419509ee78b9fd44a65911bd00b137db4fb4b9880d7
irregex/bench/bounds/roofline/README.md	11936	39b1d294a404b6b52ed626e1beebf6d13b08468ae7ab27d817b5c99f5e9da2ff
irregex/bench/bounds/roofline/bandwidth.zig	35513	47703b352dd05cba29959f21d17bda71953693caaac8e9c6253ca95f3169d605
irregex/bench/bounds/roofline/report.py	23004	0b23a5de219d1aebd8b67dcd7aa4d7115086dbe8142597542bdf362accb0431b
irregex/bench/bounds/roofline/test_roofline.py	8275	b7bd3c997bbf03f7793b9e078312324b5a6aa556e8a09f086a67e560f52ba4a7
irregex/bench/rungs/README.md	2163	9f01e7cebe79e07f6b4c27b90b3990cba88070dfc9c3a78acd2f11888cfec9e1
